Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"D Black, M Nogami, S Salcudean",Mixed reality human teleoperation with device-agnostic remote ultrasound: Communication and user interaction,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324000037,https://scholar.google.com/scholar?cites=3583861870041754681&as_sdt=2005&sciodt=2007&hl=en,152,2025-02-16 19:55:42,HTML,,,,,,,,10,10.0,3,3,1,"For many applications, remote guidance and telerobotics provide great advantages. For example, tele-ultrasound can bring much-needed expert healthcare to isolated communities …",https://www.sciencedirect.com/science/article/pii/S0097849324000037,https://scholar.google.com/scholar?q=related:Oezn92FvvDEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"S Mittenentzwei, S Mlitzke, D Grisanova, K Lawonn, ...",Visually communicating pathological changes: A case study on the effectiveness of phong versus outline shading,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001584,https://scholar.google.com/scholar?cites=405473035785120707&as_sdt=2005&sciodt=2007&hl=en,154,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,5,1,"In this paper, we investigate the suitability of different visual representations of pathological growth and shrinkage using surface models of intracranial aneurysms and liver tumors. By …",https://www.sciencedirect.com/science/article/pii/S0097849324001584,https://scholar.google.com/scholar?q=related:w6v455OHoAUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
10,"V Chheang, D Schott, P Saalfeld, L Vradelis, ...",Advanced liver surgery training in collaborative VR environments,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324000050,https://scholar.google.com/scholar?cites=6585662087000744094&as_sdt=2005&sciodt=2007&hl=en,158,2025-02-16 19:55:42,HTML,,,,,,,,10,10.0,2,5,1,"Virtual surgical training systems are crucial for enabling mental preparation, supporting decision-making, and improving surgical skills. Many virtual surgical training environments …",https://www.sciencedirect.com/science/article/pii/S0097849324000050,https://scholar.google.com/scholar?q=related:nuBvmsb4ZFsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"X Li, JD Wang, JJ Dudley, PO Kristensson",Swarm manipulation: An efficient and accurate technique for multi-object manipulation in virtual reality,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002486,https://scholar.google.com/scholar?cites=18436438852900296774&as_sdt=2005&sciodt=2007&hl=en,162,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,4,1,"The theory of swarm control shows promise for controlling multiple objects, however, scalability is hindered by cost constraints, such as hardware and infrastructure. Virtual …",https://www.sciencedirect.com/science/article/pii/S0097849324002486,https://scholar.google.com/scholar?q=related:RhhVznRj2_8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"A Wrife, R Guarese, A Iop, M Romero",Comparative analysis of spatiotemporal playback manipulation on virtual reality training for External Ventricular Drainage,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002413,https://scholar.google.com/scholar?cites=8767323636529536072&as_sdt=2005&sciodt=2007&hl=en,163,2025-02-16 19:55:42,HTML,,,,,,,,2,2.0,1,4,1,"Extensive research has been conducted in multiple surgical specialities where Virtual Reality (VR) has been utilised, such as spinal neurosurgery. However, cranial neurosurgery …",https://www.sciencedirect.com/science/article/pii/S0097849324002413,https://scholar.google.com/scholar?q=related:SJw6amXKq3kJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"CN Rodrigues, IM Nunes, MB Pereira, H Oliveira, ...",From superpixels to foundational models: An overview of unsupervised and generalizable image segmentation,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001493,https://scholar.google.com/scholar?cites=12075831611396193565&as_sdt=2005&sciodt=2007&hl=en,167,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,5,1,Image segmentation is one of the most classical computer vision tasks. Segmentation tasks yield a set of classes attributed to individual pixels instead of sparsely predicted images or …,,https://scholar.google.com/scholar?q=related:Hf2zvN74lacJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"A Schroeder, K Ostendorf, K Bäumler, ...",Advanced visualization of aortic dissection anatomy and hemodynamics,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400195X,https://scholar.google.com/scholar?cites=8402407164287910311&as_sdt=2005&sciodt=2007&hl=en,170,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,4,1,"Aortic dissection is a life-threatening cardiovascular disease constituted by the delamination of the aortic wall. Due to the weakened structure of the false lumen, the aorta often dilates …",https://www.sciencedirect.com/science/article/pii/S009784932400195X,https://scholar.google.com/scholar?q=related:pwGUTcxYm3QJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"X Ren, N Guo, Z Zhu, X Jiang",Dual-COPE: A novel prior-based category-level object pose estimation network with dual Sim2Real unsupervised domain adaptation module,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001808,https://scholar.google.com/scholar?cites=4898677981348708612&as_sdt=2005&sciodt=2007&hl=en,178,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,4,1,"Category-level pose estimation offers the generalization ability to novel objects unseen during training, which has attracted increasing attention in recent years. Despite the …",,https://scholar.google.com/scholar?q=related:BEFRc6uZ-0MJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"PB Sundt, T Theoharis",Towards multi-view consistency in neural ray fields using parametric medial surfaces,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001262,https://scholar.google.com/scholar?cites=11865907034741917707&as_sdt=2005&sciodt=2007&hl=en,180,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,1,2,1,"Deep learning methods are revolutionizing the solutions to visual computing problems, such as shape retrieval and generative shape modeling, but require novel shape representations …",https://www.sciencedirect.com/science/article/pii/S0097849324001262,https://scholar.google.com/scholar?q=related:C8iZb5QrrKQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"K Huang, G Ding, D Yan, R Tang, T Huang, ...",Choreographing multi-degree of freedom behaviors in large-scale crowd simulations,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001869,https://scholar.google.com/scholar?cites=14361968300849037301&as_sdt=2005&sciodt=2007&hl=en,185,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,6,1,This study introduces a novel framework for choreographing multi-degree of freedom (MDoF) behaviors in large-scale crowd simulations. The framework integrates multi …,,https://scholar.google.com/scholar?q=related:9f-GnxP2T8cJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"C Görg, C Elkhill, J Chaij, K Royalty, PD Nguyen, ...",SHAPE: A visual computing pipeline for interactive landmarking of 3D photograms and patient reporting for assessing craniosynostosis,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001912,https://scholar.google.com/scholar?cites=13371764433655389826&as_sdt=2005&sciodt=2007&hl=en,186,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,6,1,"Abstract 3D photogrammetry is a cost-effective, non-invasive imaging modality that does not require the use of ionizing radiation or sedation. Therefore, it is specifically valuable in …",https://www.sciencedirect.com/science/article/pii/S0097849324001912,https://scholar.google.com/scholar?q=related:gl474OcMkrkJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"A Ceylan, EK Özay, B Tunga",Contrast and content preserving HDMR-based color-to-gray conversion,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002450,https://scholar.google.com/scholar?cites=8184342035323917006&as_sdt=2005&sciodt=2007&hl=en,187,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,3,1,"Converting a color image into a grayscale image is a complex problem that is based on preserving color contrast, sharpness, and luminance. In this paper, a novel image …",,https://scholar.google.com/scholar?q=related:zpLH97eflHEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"M Alfonso-Arsuaga, J García-González, ...",DyNeRFactor: Temporally consistent intrinsic scene decomposition for dynamic NeRFs,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001195,https://scholar.google.com/scholar?cites=16885597247019006578&as_sdt=2005&sciodt=2007&hl=en,189,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,3,1,We present a method for estimating the intrinsic components of a dynamic scene captured with multi-view video sequences. Unlike previous work focused either on static scenes or …,https://www.sciencedirect.com/science/article/pii/S0097849324001195,https://scholar.google.com/scholar?q=related:crrhgDuxVeoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
4,"T Lin, Z Yu, M McGinity, S Gumhold",An immersive labeling method for large point clouds,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400236X,https://scholar.google.com/scholar?cites=494998192803269531&as_sdt=2005&sciodt=2007&hl=en,190,2025-02-16 19:55:42,HTML,,,,,,,,4,4.0,1,4,1,"Abstract 3D point clouds, such as those produced by 3D scanners, often require labeling—the accurate classification of each point into structural or semantic categories–before they …",https://www.sciencedirect.com/science/article/pii/S009784932400236X,https://scholar.google.com/scholar?q=related:m8t_1juW3gYJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"C Pereira, T Alves, S Gama",The phantom effect in information visualization,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002449,https://scholar.google.com/scholar?cites=1383000055542468541&as_sdt=2005&sciodt=2007&hl=en,191,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,3,1,Recent research focuses on understanding what triggers cognitive biases and how to alleviate them in the context of visualization use. Given its role in decision-making in other …,https://www.sciencedirect.com/science/article/pii/S0097849324002449,https://scholar.google.com/scholar?q=related:vU_0GjlnMRMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"MJ Hua, J Wu, Z Zhong",Multi-scale knowledge transfer vision transformer for 3D vessel shape segmentation,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001110,https://scholar.google.com/scholar?cites=11514999127037796195&as_sdt=2005&sciodt=2007&hl=en,194,2025-02-16 19:55:42,,,,,,,,,3,3.0,1,3,1,"In order to facilitate the robust and precise 3D vessel shape extraction and quantification from in-vivo Magnetic Resonance Imaging (MRI), this paper presents a novel multi-scale …",https://zichunzhong.github.io/papers/KT-ViT.pdf,https://scholar.google.com/scholar?q=related:Y18FbLJ-zZ8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"JA Silveira, L Vieira, N Ferreira",TPVis: A visual analytics system for exploring test case prioritization methods,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001997,https://scholar.google.com/scholar?cites=17543948621062777554&as_sdt=2005&sciodt=2007&hl=en,196,2025-02-16 19:55:42,,10.1016/j.cag.2024.104064,,,,,,,2,2.0,1,3,1,"Software testing is a vital tool to ensure the quality and trustworthiness of the pieces of software produced. Test suites are often large, which makes the process of testing software …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4820768,https://scholar.google.com/scholar?q=related:0qomrFGgePMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"E Molina, D Kouřil, T Isenberg, B Kozlíková, ...",Virtual reality inspection of chromatin 3D and 2D data,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001948,https://scholar.google.com/scholar?cites=1058994171501322975&as_sdt=2005&sciodt=2007&hl=en,202,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,5,1,Understanding the packing of long DNA strands into chromatin is one of the ultimate challenges in genomic research. An intrinsic part of this complex problem is studying the …,https://www.sciencedirect.com/science/article/pii/S0097849324001948,https://scholar.google.com/scholar?q=related:36KLk5ZNsg4J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"K Ostendorf, K Bäumler, D Mastrodicasa, ...",Synthetic surface mesh generation of aortic dissections using statistical shape modeling,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400205X,https://scholar.google.com/scholar?cites=14782302712419372373&as_sdt=2005&sciodt=2007&hl=en,207,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,4,1,Aortic dissection is a rare disease affecting the aortic wall layers splitting the aortic lumen into two flow channels: the true and false lumen. The rarity of the disease leads to a sparsity …,https://www.sciencedirect.com/science/article/pii/S009784932400205X,https://scholar.google.com/scholar?q=related:Vc0MOP9JJc0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"A Shilo, RG Raidou",Visual narratives to edutain against misleading visualizations in healthcare,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001468,https://scholar.google.com/scholar?cites=2241598283505921837&as_sdt=2005&sciodt=2007&hl=en,210,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,1,2,1,"We propose an interactive game based on visual narratives to edutain, ie, to educate while entertaining, broad audiences against misleading visualizations in healthcare. Uncertainty …",https://www.sciencedirect.com/science/article/pii/S0097849324001468,https://scholar.google.com/scholar?q=related:Le9-KcPBGx8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"H Almaree, R Fischer, R Weller, V Uslar, D Weyhe, ...",Enhancing anatomy learning through collaborative VR? An advanced investigation,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001547,https://scholar.google.com/scholar?cites=3279108200762575634&as_sdt=2005&sciodt=2007&hl=en,211,2025-02-16 19:55:42,,,,,,,,,2,2.0,0,6,1,"Common techniques for anatomy education in medicine include lectures and cadaver dissection, as well as the use of replicas. However, recent advances in virtual reality (VR) …",,https://scholar.google.com/scholar?q=related:EguG_oi7gS0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"Z Jin, Y Bai, W Song, Q Yu, X Yue, X Jia",DVRT: Design and evaluation of a virtual reality drone programming teaching system,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002498,https://scholar.google.com/scholar?cites=395318435427684961&as_sdt=2005&sciodt=2007&hl=en,212,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,6,1,"Virtual Reality (VR) is an immersive virtual environment generated through computer technology. VR teaching, by utilizing an immersive learning model, offers innovative …",,https://scholar.google.com/scholar?q=related:YZLUxAV0fAUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"C Romanengo, B Falcidieno, S Biasotti",From aerial LiDAR point clouds to multiscale urban representation levels by a parametric resampling,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001572,https://scholar.google.com/scholar?cites=149833081909776471&as_sdt=2005&sciodt=2007&hl=en,214,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,3,1,"Urban simulations that involve disaster prevention, urban design, and assisted navigation heavily rely on urban geometric models. While large urban areas need a lot of time to be …",https://www.sciencedirect.com/science/article/pii/S0097849324001572,https://scholar.google.com/scholar?q=related:V5DV5mRQFAIJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
